NOM_MUN,CVE_MUN,POB_TOT,ANALF,SBASC,OVSDE,OVSEE,OVSAE,OVPT,VHAC,PL.5000,PO2SM,IM_2020,GM_2020,IMN_2020,INS_911
Mazatán,26037,1101,2.33333333333333,40.0,1.18181818181818,1.45454545454545,2.18181818181818,1.36363636363636,8.9775562286377,100.0,65.1972157772622,57.1525437900721,Muy bajo,0.894929295099518,0.0
Moctezuma,26038,5173,1.60642570281124,24.2720883534137,0.0195198126097989,0.234237751317587,0.0390396252195979,0.585594378293968,9.30913352966309,100.0,58.502024291498,58.6220537837727,Muy bajo,0.917939776446328,3.0
Naco,26039,5774,1.60295930949445,28.023328747408,0.457907713983797,1.49700598802395,1.05671010919338,0.77574047954866,14.1661682128906,5.00519570488396,81.3914964108228,58.4678341973091,Muy bajo,0.915524912353639,34.0
Nácori Chico,26040,1531,2.75624461670973,53.2299741602067,0.84911822338341,5.81319399085565,0.130633572828217,3.8536903984324,12.9482069015503,100.0,80.7280513918629,54.8449756322876,Bajo,0.858795989250078,0.0
Nacozari de García,26041,14369,1.49975810353169,20.0981981020025,0.539253449121087,0.490230408291897,0.644302822326493,1.9889347993557,16.828031539917,9.61792748277542,43.0136494252874,60.1560054349981,Muy bajo,0.941959324464877,0.0
Navojoa,26042,164387,2.51485687741274,23.2907690772685,1.78443925034023,0.870838800231898,1.88025216494468,4.18121231355125,21.8988075256348,26.4382220005232,69.1249598359778,57.9419748391766,Muy bajo,0.907290686657167,3539.0
Nogales,26043,264782,0.995261152809754,16.4920451963546,0.16596057294462,0.334089283268139,4.55633757246556,1.19416507419279,15.2649211883545,1.37660414982892,77.9734823289433,59.0224167609303,Muy bajo,0.924208903473248,9274.0
Ónavas,26044,365,2.49110320284698,52.6690391459075,0.0,0.276243093922652,0.0,0.0,13.4453783035278,100.0,67.5496688741722,57.2111792448595,Muy bajo,0.89584744471703,0.0
Opodepe,26045,2438,2.93333333333333,44.4266666666667,2.88898060255881,3.04526748971193,1.48576145274453,2.97152290548906,12.7582015991211,100.0,82.2025565388397,55.4563266983392,Bajo,0.868368896111574,14.0
Oquitoa,26046,496,1.25628140703518,31.4070351758794,0.806451612903226,0.806451612903226,0.201612903225806,0.201612903225806,10.8974361419678,100.0,64.4230769230769,57.9345151666993,Muy bajo,0.907173878567989,0.0
